,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,TrackingError,Dislocation,Beta,Volume,Classifications
1358,GBTC,2.007803,0.736956,61.37,2026-04-22,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,29.9761,86.545,0.9368,3069500,4-4
1359,GBTC,2.058449,-0.659614,60.48,2026-04-23,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.3197,-70.569,0.9346,1610700,4-1
1360,GBTC,2.076378,-0.274231,60.37,2026-04-24,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.4413,-27.213,0.9339,1620200,4-2
1361,GBTC,2.101215,-1.058132,59.77,2026-04-27,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.6098,-115.402,0.9283,1484500,4-1
1362,GBTC,2.107113,1.45127,59.34,2026-04-28,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.6498,166.906,0.9276,1232500,4-4
1363,GBTC,2.111636,-1.417568,58.68,2026-04-29,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.6805,-155.838,0.9189,1962000,4-1
1364,GBTC,2.103964,0.461616,59.4,2026-04-30,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.6285,55.57,0.9285,1379200,4-3
1365,GBTC,2.107087,0.077924,60.97,2026-05-01,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.6496,12.404,0.9256,1851600,4-3
1366,GBTC,2.064956,0.97586,62.23,2026-05-04,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,30.3638,113.422,0.9236,2529300,4-4
1367,GBTC,1.072614,1.085782,63.46,2026-05-05,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,23.6319,125.788,0.9722,1548800,4-4
1368,GBTC,0.281627,0.704133,63.3,2026-05-06,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,18.266,82.853,0.9753,1438300,3-4
1369,GBTC,0.279638,0.261131,62.28,2026-05-07,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,18.2525,33.015,0.9684,1519300,3-3
1370,GBTC,0.281021,-0.209345,62.31,2026-05-08,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,18.2619,-19.913,0.9752,1234800,3-2
1371,GBTC,0.094532,-0.031074,63.67,2026-05-11,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.9967,0.142,0.9668,1236000,3-2
1372,GBTC,-0.049262,-0.521819,62.79,2026-05-12,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0213,-55.067,0.9515,1324100,2-2
1373,GBTC,-0.050194,0.157024,61.84,2026-05-13,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0149,21.303,0.9546,1263200,2-3
1374,GBTC,-0.048643,0.250119,63.27,2026-05-14,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0255,31.776,0.9512,2068200,2-3
1375,GBTC,-0.036892,-0.10399,61.44,2026-05-15,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.1052,-8.061,0.9554,2057300,3-2
1376,GBTC,-0.031095,-0.68857,59.66,2026-05-18,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.1445,-73.826,0.9607,2162900,3-1
1377,GBTC,-0.389445,-0.619926,59.6,2026-05-19,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.7135,-66.104,0.9586,935000,2-1
1378,GBTC,-1.041427,-0.300982,60.29,2026-05-20,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,9.2906,-30.222,0.9624,1378400,1-2
1379,GBTC,-1.314518,-0.578482,60.27,2026-05-21,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,7.4379,-61.441,0.9338,2490100,1-1
1380,GBTC,-1.39696,0.011883,58.85,2026-05-22,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.8787,4.975,0.9263,1786700,1-3
1381,GBTC,-1.508802,0.084559,58.94,2026-05-26,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.1199,13.151,0.9202,2132900,1-3
1382,GBTC,-1.520825,0.3207,58.15,2026-05-27,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.0384,39.717,0.8963,1738500,1-3
1383,GBTC,-1.360351,-0.91363,56.94,2026-05-28,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,7.127,-99.145,0.8993,2614400,1-1
1384,GBTC,-1.392118,-0.500764,57.02,2026-05-29,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.9115,-52.698,0.8634,2303400,1-2
1385,GBTC,-1.40651,-0.845396,55.48,2026-06-01,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.8139,-91.469,0.863,2812300,1-1
1386,GBTC,-1.391436,-1.014299,52.16,2026-06-02,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,6.9161,-110.471,0.8553,3325500,1-1
1387,GBTC,-1.379024,-0.775389,50.73,2026-06-03,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,7.0003,-83.593,0.8425,2040000,1-1
1388,GBTC,-0.819269,-1.998709,49.34,2026-06-04,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.7976,-221.217,0.8474,3039000,1-1
1389,GBTC,-0.722456,-3.435994,46.8,2026-06-05,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.4544,-382.911,0.8666,5982500,1-1
1390,GBTC,-0.40894,-1.560644,49.17,2026-06-08,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.5813,-171.934,0.8921,2832700,2-1
1391,GBTC,-0.423659,-1.207403,48.14,2026-06-09,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.4814,-132.195,0.8909,3067500,2-1
1392,GBTC,-0.424809,-1.784752,48.02,2026-06-10,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.4736,-197.146,0.9095,2957000,2-1
1393,GBTC,-0.420784,0.07153,49.32,2026-06-11,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.5009,11.685,0.9112,3005900,2-3
1394,GBTC,-0.425725,1.270961,49.34,2026-06-12,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.4674,146.621,0.8929,2221700,2-4
1395,GBTC,-0.383768,0.301853,51.65,2026-06-15,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.752,37.596,0.9087,1962900,2-3
1396,GBTC,-0.377394,-0.088172,50.91,2026-06-16,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.7953,-6.281,0.9133,1330400,2-2
1397,GBTC,-0.376506,-0.512455,49.85,2026-06-17,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.8013,-54.013,0.9153,1695800,2-2
1398,GBTC,-0.386085,-0.101814,48.8,2026-06-18,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.7363,-7.816,0.913,2167700,2-2
1399,GBTC,-0.321004,0.577382,49.96,2026-06-22,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,14.1778,68.593,0.9129,1290100,2-4
1400,GBTC,-0.218263,-1.323396,48.35,2026-06-23,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,14.8748,-145.244,0.9209,1394100,2-1
1401,GBTC,-0.100092,-2.29134,46.41,2026-06-24,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,15.6764,-254.138,0.9303,2940100,2-1
1402,GBTC,-0.054303,-1.150684,45.9,2026-06-25,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,15.9871,-125.814,0.9236,2961600,2-1
1403,GBTC,-0.087764,-0.871141,46.28,2026-06-26,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,15.7601,-94.365,0.9258,1883600,2-1
1404,GBTC,-0.039339,-0.839771,46.77,2026-06-29,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0886,-90.836,0.9271,2116300,3-1
1405,GBTC,-0.04019,0.200828,45.52,2026-06-30,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0828,26.231,0.9287,1789600,3-3
1406,GBTC,-0.04678,1.518067,46.5,2026-07-01,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,16.0381,174.42,0.9133,1846800,2-4
1407,GBTC,-0.086862,0.748072,47.64,2026-07-02,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,15.7662,87.796,1.0022,1639100,2-4
1408,GBTC,-0.470177,0.050779,49.4,2026-07-06,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.1658,9.351,1.0107,1875000,2-3
1409,GBTC,-0.489589,0.370104,49.46,2026-07-07,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,13.0341,45.275,1.0062,1295900,2-3
1410,GBTC,-0.69042,-0.151251,48.24,2026-07-08,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.6717,-13.378,1.0106,1388300,1-2
1411,GBTC,-0.689934,-0.038276,49.0,2026-07-09,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.675,-0.668,1.0272,1109700,1-2
1412,GBTC,-0.682334,-0.345947,49.56,2026-07-10,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.7266,-35.281,1.0258,1190100,1-2
1413,GBTC,-0.682495,0.302619,48.22,2026-07-13,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.7255,37.683,1.0223,1844700,1-3
1414,GBTC,-0.654182,-1.355195,50.03,2026-07-14,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.9176,-148.821,1.0124,2366500,2-1
1415,GBTC,-0.614315,0.263727,50.34,2026-07-15,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.188,33.307,1.0105,1363900,2-3
1416,GBTC,-0.620844,0.531336,49.78,2026-07-16,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.1437,63.413,1.0097,856900,2-3
1417,GBTC,-0.628254,0.577974,49.71,2026-07-17,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.0935,68.66,1.0166,1571800,2-4
1418,GBTC,-0.605152,-0.197696,50.45,2026-07-20,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.2502,-18.603,0.9881,1821500,2-2
1419,GBTC,-0.665639,0.480274,51.49,2026-07-21,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.8398,57.669,0.991,1223100,1-3
1420,GBTC,-0.825927,-0.578595,51.08,2026-07-22,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.7525,-61.454,0.9935,1123600,1-1
1421,GBTC,-1.07723,-1.012464,50.19,2026-07-23,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,9.0477,-110.264,0.9946,1121800,1-1
1422,GBTC,-1.122147,-0.272089,49.72,2026-07-24,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,8.743,-26.972,0.9946,1252500,1-2
1423,GBTC,-0.863969,1.735787,50.28,2026-07-27,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.4944,198.914,0.9924,1206000,1-4
1424,GBTC,-0.594001,-0.071653,49.44,2026-07-28,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.3258,-4.423,0.9874,925200,2-2
1425,GBTC,-0.576724,-0.382503,49.2,2026-07-29,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.443,-39.394,0.9846,1762700,2-2
1426,GBTC,-0.539286,0.357732,50.16,2026-07-30,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.697,43.883,0.9883,1525200,2-3
1427,GBTC,-0.539076,-0.050782,48.73,2026-07-31,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.6984,-2.075,0.9839,3179000,2-2
1428,GBTC,-0.542195,-1.19519,49.43,2026-08-03,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,12.6773,-130.821,0.9889,2440800,2-1
1429,GBTC,-0.652045,0.222031,49.73,2026-08-04,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.9321,28.616,0.988,1152300,2-3
1430,GBTC,-0.706228,0.783516,50.19,2026-08-05,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.5645,91.783,0.9888,1392000,1-4
1431,GBTC,-0.705158,0.087761,49.88,2026-08-06,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.5718,13.511,0.9866,1096900,1-3
1432,GBTC,-0.716249,-0.057317,50.3,2026-08-07,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.4965,-2.81,0.9867,1191000,1-2
1433,GBTC,-0.723792,-0.474601,49.53,2026-08-10,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.4453,-49.755,0.9868,2550200,1-2
1434,GBTC,-0.754162,-0.420302,49.13,2026-08-11,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.2393,-43.646,0.9859,1270500,1-2
1435,GBTC,-0.843707,-0.456223,49.04,2026-08-12,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.6319,-47.687,0.9824,1830200,1-2
1436,GBTC,-0.855923,-0.343523,49.05,2026-08-13,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.549,-35.008,0.9802,1567500,1-2
1437,GBTC,-0.862785,-0.33413,48.68,2026-08-14,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.5024,-33.952,0.9802,783100,1-2
1438,GBTC,-0.887581,-0.437614,49.75,2026-08-17,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.3342,-45.594,0.9775,2283400,1-2
1439,GBTC,-0.883443,0.000643,50.0,2026-08-18,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.3623,3.71,0.9782,1505600,1-3
1440,GBTC,-0.83543,-0.718612,53.0,2026-08-19,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.688,-77.206,0.9619,5633000,1-1
1441,GBTC,-0.773134,0.004565,56.28,2026-08-20,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,11.1106,4.152,0.9764,3712300,1-3
1442,GBTC,-0.796229,0.149486,59.63,2026-08-21,Grayscale Bitcoin Trust ETF,Grayscale,BTC,1.5,10.9539,20.455,0.9812,3778449,1-3
1443,ARKB,1.910883,1.160933,20.9233,2024-09-20,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,29.3186,134.243,0.8618,2092200,4-4
1444,ARKB,1.914372,1.454905,21.0833,2024-09-23,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,29.3423,167.315,0.8618,2321100,4-4
1445,ARKB,1.858817,1.376684,21.4233,2024-09-24,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,28.9654,158.515,0.8634,1906800,4-4
1446,ARKB,1.37002,2.656072,21.0467,2024-09-25,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,25.6495,302.446,0.8659,1117200,4-4
1447,ARKB,0.509769,-0.647671,21.5633,2024-09-26,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.8137,-69.225,0.8609,5789700,3-1
1448,ARKB,0.531031,0.888909,21.8867,2024-09-27,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.9579,103.64,0.8628,5879400,3-4
1449,ARKB,0.514289,0.295182,21.1567,2024-09-30,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.8443,36.846,0.8655,2991600,3-3
1450,ARKB,0.38521,0.567688,20.5633,2024-10-01,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.9687,67.503,0.8556,5548200,3-4
1451,ARKB,0.60172,-1.275207,20.0433,2024-10-02,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.4374,-139.823,0.859,4041000,4-1
1452,ARKB,0.588567,0.073512,20.3233,2024-10-03,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.3482,11.908,0.86,2630400,4-3
1453,ARKB,0.442476,-0.138165,20.7933,2024-10-04,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.3571,-11.906,0.8635,2407500,3-2
1454,ARKB,0.377869,1.134556,21.1233,2024-10-07,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.9189,131.275,0.8645,2791800,3-4
1455,ARKB,0.539431,-0.946283,20.7267,2024-10-08,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.0149,-102.819,0.8663,3163800,3-1
1456,ARKB,0.537523,1.182357,20.3033,2024-10-09,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.0019,136.653,0.8653,1816800,3-4
1457,ARKB,0.67309,-1.401049,19.8733,2024-10-10,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.9216,-153.98,0.8687,2799300,4-1
1458,ARKB,0.86174,0.378769,21.0267,2024-10-11,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.2014,46.249,0.9023,5747100,4-3
1459,ARKB,0.885822,-1.379074,21.96,2024-10-14,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.3647,-151.508,0.8885,7416000,4-1
1460,ARKB,0.884761,0.465729,22.3267,2024-10-15,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.3575,56.032,0.8897,7316400,4-3
1461,ARKB,0.745462,0.661817,22.5733,2024-10-16,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,21.4126,78.092,0.8903,2829300,4-4
1462,ARKB,0.265613,1.192542,22.2633,2024-10-17,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.1573,137.799,0.8926,2756400,3-4
1463,ARKB,0.29776,0.207627,22.87,2024-10-18,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.3754,26.996,0.8979,3651900,3-3
1464,ARKB,0.284169,0.79752,22.56,2024-10-21,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.2832,93.359,0.898,3329100,3-4
1465,ARKB,0.292823,0.120897,22.46,2024-10-22,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.3419,17.239,0.8984,2722200,3-3
1466,ARKB,0.298064,-0.508269,22.1,2024-10-23,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.3775,-53.542,0.9005,3300300,3-2
1467,ARKB,0.303045,0.904639,22.73,2024-10-24,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.4113,105.41,0.904,2117700,3-4
1468,ARKB,0.283141,-0.476796,22.2233,2024-10-25,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.2762,-50.002,0.906,7313400,3-2
1469,ARKB,0.282743,-0.537151,23.1967,2024-10-28,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.2735,-56.792,0.905,3508800,3-2
1470,ARKB,0.277124,0.288583,24.1633,2024-10-29,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,18.2354,36.103,0.91,5822400,3-3
1471,ARKB,-0.005104,0.10169,23.91,2024-10-30,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,16.3208,15.078,0.9115,2624700,3-3
1472,ARKB,-0.085386,-0.266645,23.2867,2024-10-31,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,15.7762,-26.36,0.911,6186600,2-2
1473,ARKB,-0.094843,-0.225316,23.0267,2024-11-01,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,15.712,-21.71,0.9117,5354400,2-2
1474,ARKB,-0.196646,-0.736779,22.38,2024-11-04,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,15.0214,-79.25,0.9163,5609100,2-1
1475,ARKB,-0.304317,-0.160109,23.1133,2024-11-05,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,14.291,-14.374,0.9224,5027700,2-2
1476,ARKB,-0.234634,1.320589,25.3633,2024-11-06,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,14.7637,152.204,0.946,9414600,2-4
1477,ARKB,-0.4718,1.37961,25.4833,2024-11-07,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,13.1548,158.844,0.946,4266000,2-4
1478,ARKB,-0.905442,1.180844,25.5867,2024-11-08,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,10.2131,136.483,0.9456,4056000,1-4
1479,ARKB,-0.846281,0.83651,28.9767,2024-11-11,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,10.6144,97.745,0.9124,8872500,1-4
1480,ARKB,0.085834,3.148943,29.8533,2024-11-12,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,16.9377,357.894,0.9038,6288900,3-4
1481,ARKB,0.486285,-0.151211,29.8567,2024-11-13,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.6543,-13.373,0.8943,9077700,3-2
1482,ARKB,0.435498,0.387539,29.0933,2024-11-14,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.3098,47.236,0.8897,12705000,3-3
1483,ARKB,0.390566,1.529773,30.5,2024-11-15,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.005,175.737,0.8941,4411800,3-4
1484,ARKB,0.397889,2.89035,30.5033,2024-11-18,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.0547,328.802,0.8924,5103900,3-4
1485,ARKB,0.421462,-1.105084,30.8133,2024-11-19,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.2146,-120.684,0.8948,5679000,3-1
1486,ARKB,0.409303,1.238726,31.4333,2024-11-20,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.1321,142.995,0.9248,5060700,3-4
1487,ARKB,0.403702,0.591642,32.7033,2024-11-21,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.0941,70.198,0.9125,7065000,3-4
1488,ARKB,0.401491,0.17604,32.9933,2024-11-22,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.0791,23.443,0.9123,7611600,3-3
1489,ARKB,0.441796,0.690922,31.5667,2024-11-25,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.3525,81.367,0.8999,7823700,3-4
1490,ARKB,0.931677,-1.434749,30.2533,2024-11-26,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.6758,-157.771,0.917,5245500,4-1
1491,ARKB,1.118892,0.618617,32.2067,2024-11-27,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,23.9459,73.232,0.9289,5867100,4-4
1492,ARKB,1.178836,-0.349031,32.3233,2024-11-29,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.3525,-35.628,0.9238,3602400,4-2
1493,ARKB,1.175361,-0.612367,31.88,2024-12-02,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.3289,-65.253,0.9158,5318400,4-1
1494,ARKB,1.159817,-1.857804,31.8267,2024-12-03,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.2235,-205.365,0.9052,3896700,4-1
1495,ARKB,1.143297,1.744751,32.9567,2024-12-04,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.1114,199.922,0.9077,4839300,4-4
1496,ARKB,1.256848,1.535138,32.9867,2024-12-05,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.8817,176.341,0.8973,7179900,4-4
1497,ARKB,1.275639,2.024142,33.825,2024-12-06,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,25.0092,231.354,0.8947,7067700,4-4
1498,ARKB,1.655294,-0.886738,32.0267,2024-12-09,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,27.5847,-96.12,0.9199,5122800,4-1
1499,ARKB,1.646375,0.283837,32.1233,2024-12-10,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,27.5242,35.57,0.9214,3764400,4-3
1500,ARKB,1.163517,0.339089,33.8333,2024-12-11,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,24.2486,41.785,0.9267,4695000,4-3
1501,ARKB,0.875389,-1.892288,33.34,2024-12-12,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.294,-209.244,0.9326,3289500,4-1
1502,ARKB,0.856607,-1.23785,33.85,2024-12-13,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.1666,-135.62,0.9262,3510600,4-1
1503,ARKB,0.82483,1.495033,35.2333,2024-12-16,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,21.951,171.829,0.9247,5529600,4-4
1504,ARKB,0.83316,1.197445,35.51,2024-12-17,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.0075,138.35,0.9245,4930500,4-4
1505,ARKB,0.818507,-0.112149,33.44,2024-12-18,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,21.9081,-8.979,0.9303,4363800,4-2
1506,ARKB,0.958787,-1.33784,32.0567,2024-12-19,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.8597,-146.869,0.9388,4015800,4-1
1507,ARKB,0.958719,-1.636875,32.1,2024-12-20,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.8593,-180.51,0.941,3374400,4-1
1508,ARKB,0.95935,-2.121324,30.9567,2024-12-23,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,22.8635,-235.011,0.9443,3275100,4-1
1509,ARKB,1.120281,-0.765736,32.9233,2024-12-24,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,23.9553,-82.507,0.9567,2685000,4-1
1510,ARKB,0.708658,-0.886735,31.79,2024-12-26,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,21.1629,-96.12,0.9673,2776800,4-1
1511,ARKB,0.464977,1.159846,31.4267,2024-12-27,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.5098,134.121,0.962,5169900,3-4
1512,ARKB,0.492173,2.484682,31.3667,2024-12-30,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.6943,283.164,0.9583,4259700,3-4
1513,ARKB,0.639851,1.523983,31.09,2024-12-31,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.6961,175.086,0.9575,3244200,4-4
1514,ARKB,0.656072,0.18654,32.4233,2025-01-02,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.8062,24.624,0.9613,4601100,4-3
1515,ARKB,0.622155,0.567929,32.7467,2025-01-03,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,20.5761,67.53,0.9588,4065600,4-4
1516,ARKB,0.396786,0.142983,34.0267,2025-01-06,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.0472,19.724,0.9604,3969000,3-3
1517,ARKB,0.423267,-1.909965,32.0633,2025-01-07,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,19.2268,-211.233,0.9655,6356100,3-1
1518,ARKB,-0.085397,-1.017335,31.25,2025-01-08,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,15.7761,-110.812,0.9596,2593800,2-1
