,Ticker,Fund,Issuer,Family,FamilyLabel,Benchmark,Date,Price,AUM,ExpenseRatio,ADVmm,SpreadBps,RoundTripBps,VolAnn
3302,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-07,40.57,2860.0,0.18,84.315,18.912,20.627,24.198
3303,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-08,40.24,2860.0,0.18,79.899,18.912,20.502,24.225
3304,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-09,40.64,2860.0,0.18,77.263,17.576,19.291,24.357
3305,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-10,40.5,2860.0,0.18,72.688,16.564,18.278,23.833
3306,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-13,39.45,2860.0,0.18,69.283,16.564,18.278,24.269
3307,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-14,39.99,2860.0,0.18,63.22,8.152,10.259,24.503
3308,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-15,39.99,2860.0,0.18,61.184,9.905,12.052,24.288
3309,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-16,39.22,2860.0,0.18,60.876,9.905,12.052,24.494
3310,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-17,39.59,2860.0,0.18,61.987,12.993,15.14,24.052
3311,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-20,39.51,2860.0,0.18,53.101,13.069,15.217,23.823
3312,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-21,40.27,2860.0,0.18,51.015,12.99,15.409,24.191
3313,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-22,40.72,2860.0,0.18,49.34,12.99,15.727,24.305
3314,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-23,39.93,2860.0,0.18,49.464,12.99,15.727,24.538
3315,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-24,39.96,2860.0,0.18,46.988,13.854,16.273,24.325
3316,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-27,40.26,2860.0,0.18,44.38,11.204,13.941,24.333
3317,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-28,39.71,2860.0,0.18,43.126,11.204,14.018,24.204
3318,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-29,39.86,2860.0,0.18,44.085,12.696,15.51,24.234
3319,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-30,40.52,2860.0,0.18,44.361,13.182,16.167,24.233
3320,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-07-31,39.93,2860.0,0.18,43.918,13.182,16.654,24.295
3321,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-03,39.95,2860.0,0.18,43.044,16.997,19.982,23.369
3322,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-04,40.22,2860.0,0.18,42.969,16.997,19.811,23.426
3323,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-05,41.86,2860.0,0.18,43.666,14.699,17.684,24.947
3324,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-06,41.89,2860.0,0.18,43.515,17.155,20.14,24.94
3325,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-07,42.81,2860.0,0.18,45.773,17.155,20.105,25.396
3326,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-10,43.27,2860.0,0.18,46.826,19.446,22.396,25.498
3327,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-11,43.1,2860.0,0.18,45.949,20.058,22.872,25.469
3328,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-12,43.52,2860.0,0.18,46.167,20.058,22.872,25.139
3329,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-13,42.89,2860.0,0.18,46.221,18.305,20.926,25.295
3330,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-14,43.16,2860.0,0.18,45.715,18.305,20.825,25.118
3331,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-17,43.58,2860.0,0.18,44.346,13.623,16.243,25.024
3332,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-18,42.85,2860.0,0.18,44.726,12.651,15.465,25.249
3333,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-19,44.48,2860.0,0.18,47.313,12.651,15.465,26.381
3334,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-20,44.65,2860.0,0.18,49.266,13.062,15.682,26.392
3335,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-21,45.52,2860.0,0.18,49.349,13.062,15.682,26.531
3336,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-24,45.87,2860.0,0.18,50.936,12.198,14.818,26.493
3337,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-25,46.0,2860.0,0.18,53.797,14.11,16.63,26.416
3338,AAAU,Goldman Sachs Physical Gold ETF,Goldman Sachs,physical,Physical gold,GC=F,2026-08-26,45.285,2860.0,0.18,54.468,14.11,16.63,26.453
3339,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-06,34.27,2580.0,0.39,9.7,43.505,67.743,31.058
3340,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-07,34.61,2580.0,0.39,9.811,49.551,66.606,30.889
3341,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-10,33.53,2580.0,0.39,9.877,46.448,63.503,31.28
3342,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-11,34.69,2580.0,0.39,9.913,50.865,75.103,31.994
3343,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-12,34.75,2580.0,0.39,9.75,51.878,68.933,31.532
3344,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-13,35.88,2580.0,0.39,9.941,51.878,68.933,31.287
3345,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-14,36.19,2580.0,0.39,10.071,49.563,65.592,30.675
3346,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-17,37.12,2580.0,0.39,10.411,46.191,63.246,30.904
3347,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-18,37.35,2580.0,0.39,10.483,40.018,56.047,30.704
3348,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-19,37.6,2580.0,0.39,11.716,39.089,55.117,28.757
3349,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-20,37.59,2580.0,0.39,11.889,39.723,55.752,28.733
3350,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-21,36.93,2580.0,0.39,11.889,39.723,55.752,29.016
3351,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-24,36.82,2580.0,0.39,10.327,41.366,57.395,29.039
3352,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-25,37.56,2580.0,0.39,10.277,41.366,58.421,29.184
3353,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-26,37.32,2580.0,0.39,10.221,42.382,58.411,29.271
3354,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-27,38.17,2580.0,0.39,10.522,34.471,50.5,29.42
3355,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-28,38.1,2580.0,0.39,10.575,34.471,49.492,29.076
3356,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-03-31,38.36,2580.0,0.39,11.183,34.471,47.12,29.077
3357,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-01,38.33,2580.0,0.39,11.345,34.606,47.256,28.098
3358,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-02,38.28,2580.0,0.39,11.74,25.979,38.481,27.993
3359,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-03,38.24,2580.0,0.39,12.76,28.664,38.758,27.744
3360,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-04,34.78,2580.0,0.39,13.672,27.603,37.696,34.398
3361,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-07,34.72,2580.0,0.39,14.6,30.14,37.567,33.995
3362,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-08,34.74,2580.0,0.39,18.357,47.748,51.727,33.998
3363,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-09,37.72,2580.0,0.39,19.347,43.33,47.31,37.506
3364,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-10,39.43,2580.0,0.39,19.691,42.318,49.744,38.142
3365,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-11,41.79,2580.0,0.39,21.084,42.318,49.744,39.692
3366,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-14,41.99,2580.0,0.39,21.707,49.595,53.574,39.624
3367,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-15,42.33,2580.0,0.39,21.94,49.595,53.574,39.618
3368,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-16,43.41,2580.0,0.39,23.234,49.595,53.574,39.681
3369,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-17,42.63,2580.0,0.39,22.757,47.584,52.125,39.943
3370,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-21,43.17,2580.0,0.39,23.096,41.278,46.994,39.963
3371,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-22,42.21,2580.0,0.39,24.534,44.397,50.113,40.337
3372,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-23,40.75,2580.0,0.39,25.608,42.753,48.865,40.935
3373,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-24,41.58,2580.0,0.39,25.713,42.753,48.865,41.056
3374,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-25,40.85,2580.0,0.39,25.86,41.738,47.85,41.312
3375,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-28,41.19,2580.0,0.39,25.753,45.002,51.114,40.608
3376,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-29,40.51,2580.0,0.39,26.07,51.505,58.139,40.687
3377,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-04-30,40.86,2580.0,0.39,25.91,55.969,62.603,40.628
3378,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-01,39.37,2580.0,0.39,25.795,55.834,62.932,41.442
3379,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-02,39.33,2580.0,0.39,25.821,64.019,71.117,41.062
3380,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-05,40.75,2580.0,0.39,24.09,61.334,70.77,41.617
3381,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-06,42.59,2580.0,0.39,23.491,61.334,70.77,42.443
3382,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-07,41.94,2580.0,0.39,22.615,59.462,69.458,42.333
3383,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-08,41.06,2580.0,0.39,18.73,46.337,58.049,42.445
3384,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-09,42.33,2580.0,0.39,17.769,49.766,61.478,42.722
3385,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-12,39.05,2580.0,0.39,18.737,49.766,61.478,46.023
3386,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-13,39.0,2580.0,0.39,17.611,49.766,59.763,45.516
3387,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-14,38.1,2580.0,0.39,17.273,42.489,54.201,45.781
3388,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-15,38.9,2580.0,0.39,18.57,42.489,54.201,45.95
3389,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-16,38.8,2580.0,0.39,17.135,49.395,61.106,45.864
3390,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-19,39.62,2580.0,0.39,16.709,49.395,61.106,45.296
3391,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-20,40.9,2580.0,0.39,15.95,49.395,65.474,45.691
3392,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-21,41.55,2580.0,0.39,15.07,46.276,62.356,45.561
3393,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-22,41.33,2580.0,0.39,14.224,51.928,68.007,45.536
3394,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-23,42.49,2580.0,0.39,14.127,51.928,68.007,44.952
3395,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-27,41.75,2580.0,0.39,14.199,51.928,68.007,45.171
3396,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-28,42.17,2580.0,0.39,14.071,50.67,67.975,45.178
3397,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-29,42.07,2580.0,0.39,13.462,44.427,61.732,45.173
3398,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-05-30,42.31,2580.0,0.39,12.961,40.641,57.946,44.632
3399,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-02,44.93,2580.0,0.39,12.899,40.641,57.946,46.044
3400,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-03,44.46,2580.0,0.39,13.226,33.121,50.426,46.132
3401,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-04,44.62,2580.0,0.39,13.131,33.121,49.597,45.523
3402,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-05,44.57,2580.0,0.39,13.168,34.787,50.867,45.127
3403,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-06,43.32,2580.0,0.39,13.082,28.076,44.156,45.618
3404,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-09,43.66,2580.0,0.39,13.307,24.843,36.222,45.244
3405,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-10,42.99,2580.0,0.39,13.424,27.478,38.857,45.391
3406,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-11,43.49,2580.0,0.39,12.212,30.879,42.258,45.187
3407,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-12,44.9,2580.0,0.39,11.82,30.879,44.268,45.579
3408,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-13,45.62,2580.0,0.39,11.562,30.879,44.268,45.649
3409,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-16,44.79,2580.0,0.39,9.875,30.879,47.356,45.858
3410,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-17,44.72,2580.0,0.39,9.84,23.974,40.451,45.667
3411,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-18,44.42,2580.0,0.39,11.885,26.949,43.426,45.695
3412,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-20,43.79,2580.0,0.39,12.081,27.283,41.295,45.696
3413,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-23,44.46,2580.0,0.39,11.767,32.292,46.304,45.729
3414,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-24,43.48,2580.0,0.39,11.697,26.64,43.117,45.831
3415,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-25,43.54,2580.0,0.39,11.586,37.269,51.281,45.824
3416,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-26,44.24,2580.0,0.39,11.63,37.269,51.281,45.901
3417,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-27,42.5,2580.0,0.39,12.831,35.263,48.651,46.718
3418,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-06-30,43.78,2580.0,0.39,13.623,35.002,48.804,47.062
3419,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-01,43.8,2580.0,0.39,14.175,34.325,47.713,47.059
3420,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-02,44.31,2580.0,0.39,13.49,38.855,52.243,42.514
3421,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-03,44.57,2580.0,0.39,12.993,35.858,49.247,42.498
3422,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-07,45.03,2580.0,0.39,13.411,38.951,52.339,42.51
3423,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-08,42.96,2580.0,0.39,13.397,46.186,59.987,40.599
3424,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-09,43.53,2580.0,0.39,13.608,51.389,64.777,39.709
3425,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-10,43.79,2580.0,0.39,13.385,53.632,67.02,37.939
3426,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-11,44.15,2580.0,0.39,13.275,47.567,60.956,37.961
3427,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-14,44.31,2580.0,0.39,13.142,44.166,57.191,37.936
3428,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-15,43.51,2580.0,0.39,13.184,44.166,57.191,37.785
3429,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-16,43.62,2580.0,0.39,13.779,52.781,65.733,37.597
3430,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-17,43.21,2580.0,0.39,13.548,52.781,65.733,37.563
3431,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-18,43.1,2580.0,0.39,13.481,52.781,65.733,37.274
3432,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-21,44.78,2580.0,0.39,11.053,49.806,62.831,37.321
3433,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-22,46.16,2580.0,0.39,11.854,49.473,62.424,37.595
3434,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-23,45.6,2580.0,0.39,12.327,50.052,61.509,37.49
3435,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-24,45.13,2580.0,0.39,11.971,50.052,61.509,37.547
3436,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-25,45.59,2580.0,0.39,12.02,41.638,54.663,37.395
3437,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-28,44.56,2580.0,0.39,11.863,41.638,54.663,37.711
3438,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-29,45.07,2580.0,0.39,11.15,45.883,57.34,36.892
3439,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-30,43.86,2580.0,0.39,11.187,45.883,57.34,37.379
3440,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-07-31,43.72,2580.0,0.39,10.883,46.948,58.405,36.726
3441,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-01,44.47,2580.0,0.39,11.389,42.418,53.76,35.778
3442,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-04,46.67,2580.0,0.39,11.533,42.418,53.874,36.915
3443,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-05,48.05,2580.0,0.39,11.439,39.325,51.546,37.018
3444,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-06,48.91,2580.0,0.39,11.693,30.423,41.88,36.7
3445,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-07,49.42,2580.0,0.39,11.795,25.22,36.563,32.389
3446,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-08,49.54,2580.0,0.39,12.058,25.551,36.785,32.372
3447,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-11,49.11,2580.0,0.39,12.558,25.551,36.096,31.981
3448,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-12,49.53,2580.0,0.39,12.761,25.551,36.096,31.808
3449,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-13,49.32,2580.0,0.39,12.806,25.718,35.584,31.825
3450,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-14,49.05,2580.0,0.39,12.114,17.567,27.434,31.685
3451,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-15,49.64,2580.0,0.39,12.433,23.142,33.008,31.187
3452,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-18,49.6,2580.0,0.39,12.578,26.814,36.68,31.087
3453,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-19,48.17,2580.0,0.39,12.694,26.814,36.68,31.739
3454,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-20,49.58,2580.0,0.39,12.095,30.455,40.322,31.78
3455,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-21,50.44,2580.0,0.39,11.526,24.867,35.339,31.637
3456,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-22,51.19,2580.0,0.39,13.052,29.774,39.64,31.696
3457,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-25,51.42,2580.0,0.39,13.183,27.559,36.004,31.675
3458,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-26,52.61,2580.0,0.39,13.469,27.559,36.004,31.925
3459,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-27,52.52,2580.0,0.39,13.34,29.75,38.195,29.691
3460,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-28,52.25,2580.0,0.39,12.993,35.94,43.701,29.61
3461,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-08-29,53.91,2580.0,0.39,13.327,34.875,43.319,30.184
3462,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-02,55.51,2580.0,0.39,14.904,34.875,42.636,30.639
3463,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-03,55.83,2580.0,0.39,19.952,34.875,42.48,29.901
3464,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-04,55.22,2580.0,0.39,20.108,34.875,42.136,30.052
3465,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-05,56.94,2580.0,0.39,20.47,34.875,42.136,30.268
3466,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-08,57.66,2580.0,0.39,21.323,34.875,40.811,30.279
3467,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-09,57.34,2580.0,0.39,21.842,35.661,41.598,29.811
3468,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-10,58.86,2580.0,0.39,22.442,35.661,42.922,30.058
3469,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-11,59.62,2580.0,0.39,23.056,35.661,41.598,29.734
3470,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-12,59.4,2580.0,0.39,23.447,35.494,41.431,29.756
3471,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-15,60.08,2580.0,0.39,24.253,41.226,46.808,29.69
3472,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-16,58.83,2580.0,0.39,24.914,43.882,49.464,29.909
3473,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-17,58.51,2580.0,0.39,26.666,40.239,45.821,29.905
3474,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-18,58.6,2580.0,0.39,27.639,42.303,47.518,29.385
3475,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-19,61.79,2580.0,0.39,28.613,38.662,43.876,30.977
3476,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-22,63.38,2580.0,0.39,30.369,38.662,43.876,31.169
3477,RING,iShares MSCI Global Gold Miners,BlackRock,miners,Gold miners,GDX,2025-09-23,63.47,2580.0,0.39,30.855,33.755,38.969,29.67
