,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,SpreadBps,Illiquidity,ADV,Volume,Classifications
1530,ARKB,0.850846,0.377364,33.67,2025-01-28,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,45.589,-3.719,121.96,2456400,3-3
1531,ARKB,0.837338,0.727263,34.71,2025-01-29,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,53.018,-3.7265,122.17,2669700,3-4
1532,ARKB,0.839324,0.665972,34.9267,2025-01-30,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,51.716,-3.7254,118.1,2206200,3-4
1533,ARKB,0.889591,0.665972,33.7767,2025-01-31,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,51.716,-3.6975,117.51,3589800,4-4
1534,ARKB,0.875463,0.665972,33.69,2025-02-03,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,51.716,-3.7054,122.46,6078300,4-4
1535,ARKB,0.859201,0.962027,32.86,2025-02-04,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,58.002,-3.7144,121.4,3863700,3-4
1536,ARKB,0.880885,0.962027,32.3833,2025-02-05,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,58.002,-3.7024,118.76,2396700,4-4
1537,ARKB,0.835501,1.384326,32.2633,2025-02-06,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,66.968,-3.7275,115.9,2328600,3-4
1538,ARKB,0.803846,1.983632,31.8633,2025-02-07,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,79.692,-3.7451,110.57,2880600,3-4
1539,ARKB,0.817545,2.0684,32.41,2025-02-10,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,81.492,-3.7375,108.82,1368300,3-4
1540,ARKB,0.863001,1.292769,31.6933,2025-02-11,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,65.024,-3.7123,107.92,2116200,3-4
1541,ARKB,0.899129,1.79887,32.2667,2025-02-12,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,75.77,-3.6923,106.0,1758300,4-4
1542,ARKB,0.828128,1.945814,32.0233,2025-02-13,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,78.889,-3.7316,105.69,1602900,3-4
1543,ARKB,0.80494,1.945814,32.38,2025-02-14,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,78.889,-3.7445,103.47,2094900,3-4
1544,ARKB,0.861009,1.65961,31.32,2025-02-18,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,72.813,-3.7134,103.66,2773200,3-4
1545,ARKB,0.883143,1.749369,31.9867,2025-02-19,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,74.719,-3.7011,99.03,1639800,4-4
1546,ARKB,0.939805,1.230855,32.77,2025-02-20,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,63.71,-3.6697,94.93,1806300,4-4
1547,ARKB,0.936068,1.264307,31.5533,2025-02-21,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,64.42,-3.6718,99.31,5240700,4-4
1548,ARKB,0.945245,1.079074,31.2633,2025-02-24,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,60.487,-3.6667,92.98,3124800,4-4
1549,ARKB,0.967242,0.946991,29.2867,2025-02-25,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,57.683,-3.6545,99.2,7721400,4-4
1550,ARKB,0.963732,0.990135,28.04,2025-02-26,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,58.599,-3.6565,101.94,7695000,4-4
1551,ARKB,0.984274,1.683053,27.6967,2025-02-27,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,73.311,-3.6451,102.31,3266100,4-4
1552,ARKB,0.939739,1.5613,28.02,2025-02-28,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,70.725,-3.6698,106.32,6316500,4-4
1553,ARKB,0.946726,1.5613,28.6133,2025-03-03,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,70.725,-3.6659,110.9,6052500,4-4
1554,ARKB,0.912317,1.5613,28.8833,2025-03-04,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,70.725,-3.685,110.62,3994800,4-4
1555,ARKB,0.98475,1.5613,30.09,2025-03-05,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,70.725,-3.6448,105.37,3144000,4-4
1556,ARKB,0.983,1.771107,29.62,2025-03-06,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,75.18,-3.6458,103.36,2859600,4-4
1557,ARKB,0.981496,2.326793,28.9633,2025-03-07,ARK 21Shares Bitcoin ETF,ARK / 21Shares,BTC,0.21,86.978,-3.6466,105.63,4320300,4-4
